spot,condition,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000062840,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063117,Wound,0.9411764705882352,0.0,0.0588235294117647
cosmx_bcc_xdonor_spot_0000063118,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063119,Wound,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000063120,Wound,0.5454545454545454,0.3636363636363636,0.0
cosmx_bcc_xdonor_spot_0000063121,Wound,0.5882352941176471,0.2941176470588235,0.0
cosmx_bcc_xdonor_spot_0000063122,Wound,0.6785714285714286,0.0714285714285714,0.0357142857142857
cosmx_bcc_xdonor_spot_0000063123,Wound,0.5,0.3636363636363636,0.0909090909090909
cosmx_bcc_xdonor_spot_0000063124,Wound,0.6956521739130435,0.217391304347826,0.0
cosmx_bcc_xdonor_spot_0000063125,Wound,0.0833333333333333,0.4166666666666667,0.375
cosmx_bcc_xdonor_spot_0000063126,Wound,0.0,0.3333333333333333,0.6666666666666666
cosmx_bcc_xdonor_spot_0000063127,Wound,0.2,0.1333333333333333,0.6666666666666666
cosmx_bcc_xdonor_spot_0000063128,Wound,0.8461538461538461,0.0,0.1538461538461538
cosmx_bcc_xdonor_spot_0000063129,Wound,0.8,0.0,0.05
cosmx_bcc_xdonor_spot_0000063130,Wound,0.4375,0.0,0.0
cosmx_bcc_xdonor_spot_0000063131,Wound,0.3157894736842105,0.0526315789473684,0.1052631578947368
cosmx_bcc_xdonor_spot_0000063132,Wound,0.0,0.34375,0.5
cosmx_bcc_xdonor_spot_0000063133,Wound,0.0,0.4230769230769231,0.2692307692307692
cosmx_bcc_xdonor_spot_0000063134,Wound,0.0,0.2692307692307692,0.2307692307692307
cosmx_bcc_xdonor_spot_0000063135,Wound,0.0,0.2222222222222222,0.4444444444444444
cosmx_bcc_xdonor_spot_0000063136,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063137,Wound,0.2,0.0,0.0666666666666666
cosmx_bcc_xdonor_spot_0000063138,Wound,0.2941176470588235,0.0,0.0
cosmx_bcc_xdonor_spot_0000063139,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063415,Wound,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000063416,Wound,0.8214285714285714,0.1071428571428571,0.0357142857142857
cosmx_bcc_xdonor_spot_0000063417,Wound,0.9523809523809524,0.0,0.0476190476190476
cosmx_bcc_xdonor_spot_0000063418,Wound,0.9375,0.0625,0.0
cosmx_bcc_xdonor_spot_0000063419,Wound,0.9615384615384616,0.0,0.0
cosmx_bcc_xdonor_spot_0000063420,Wound,0.8695652173913043,0.1304347826086956,0.0
cosmx_bcc_xdonor_spot_0000063421,Wound,0.8636363636363636,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000063422,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063423,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063424,Wound,0.896551724137931,0.1034482758620689,0.0
cosmx_bcc_xdonor_spot_0000063425,Wound,0.44,0.12,0.44
cosmx_bcc_xdonor_spot_0000063426,Wound,0.0,0.2333333333333333,0.6
cosmx_bcc_xdonor_spot_0000063428,Wound,0.5,0.3333333333333333,0.125
cosmx_bcc_xdonor_spot_0000063429,Wound,0.238095238095238,0.4285714285714285,0.1428571428571428
cosmx_bcc_xdonor_spot_0000063430,Wound,0.1,0.25,0.2
cosmx_bcc_xdonor_spot_0000063431,Wound,0.0454545454545454,0.6363636363636364,0.3181818181818182
cosmx_bcc_xdonor_spot_0000063432,Wound,0.0,0.6842105263157895,0.2105263157894736
cosmx_bcc_xdonor_spot_0000063433,Wound,0.0,0.4666666666666667,0.2666666666666666
cosmx_bcc_xdonor_spot_0000063434,Wound,0.1666666666666666,0.1666666666666666,0.5
cosmx_bcc_xdonor_spot_0000063435,Wound,0.0,0.1428571428571428,0.2142857142857142
cosmx_bcc_xdonor_spot_0000063436,Wound,0.0,0.125,0.125
cosmx_bcc_xdonor_spot_0000063437,Wound,0.0,0.125,0.0
cosmx_bcc_xdonor_spot_0000063438,Wound,0.1666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000063439,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063714,Wound,0.6,0.4,0.0
cosmx_bcc_xdonor_spot_0000063715,Wound,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000063716,Wound,0.8947368421052632,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000063717,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063718,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063719,Wound,0.85,0.15,0.0
cosmx_bcc_xdonor_spot_0000063720,Wound,0.9523809523809524,0.0476190476190476,0.0
cosmx_bcc_xdonor_spot_0000063721,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063722,Wound,0.9666666666666668,0.0,0.0
cosmx_bcc_xdonor_spot_0000063723,Wound,0.9047619047619048,0.0952380952380952,0.0
cosmx_bcc_xdonor_spot_0000063724,Wound,0.4444444444444444,0.2222222222222222,0.3333333333333333
cosmx_bcc_xdonor_spot_0000063726,Wound,0.0,0.4,0.6
cosmx_bcc_xdonor_spot_0000063727,Wound,0.0,0.3636363636363636,0.3636363636363636
cosmx_bcc_xdonor_spot_0000063728,Wound,0.0,0.5555555555555556,0.1481481481481481
cosmx_bcc_xdonor_spot_0000063729,Wound,0.0,0.8095238095238095,0.1904761904761904
cosmx_bcc_xdonor_spot_0000063730,Wound,0.0,0.75,0.25
cosmx_bcc_xdonor_spot_0000063731,Wound,0.0,0.6190476190476191,0.2857142857142857
cosmx_bcc_xdonor_spot_0000063732,Wound,0.2352941176470588,0.2352941176470588,0.2941176470588235
cosmx_bcc_xdonor_spot_0000063733,Wound,0.3076923076923077,0.3846153846153846,0.2307692307692307
cosmx_bcc_xdonor_spot_0000063734,Wound,0.0,0.4285714285714285,0.1428571428571428
cosmx_bcc_xdonor_spot_0000063735,Wound,0.0,0.125,0.25
cosmx_bcc_xdonor_spot_0000063736,Wound,0.0769230769230769,0.0,0.0
cosmx_bcc_xdonor_spot_0000063737,Wound,0.0666666666666666,0.0666666666666666,0.0666666666666666
cosmx_bcc_xdonor_spot_0000063738,Wound,0.2,0.1,0.0
cosmx_bcc_xdonor_spot_0000063739,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063810,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000063819,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064013,Wound,0.6,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000064014,Wound,0.6818181818181818,0.1363636363636363,0.0454545454545454
cosmx_bcc_xdonor_spot_0000064015,Wound,0.8888888888888888,0.037037037037037,0.074074074074074
cosmx_bcc_xdonor_spot_0000064016,Wound,0.9444444444444444,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000064017,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064018,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064019,Wound,0.95,0.0,0.05
cosmx_bcc_xdonor_spot_0000064020,Wound,0.9642857142857144,0.0,0.0357142857142857
cosmx_bcc_xdonor_spot_0000064021,Wound,0.9411764705882352,0.0,0.0588235294117647
cosmx_bcc_xdonor_spot_0000064022,Wound,0.1,0.3,0.15
cosmx_bcc_xdonor_spot_0000064024,Wound,0.0,0.4285714285714285,0.4285714285714285
cosmx_bcc_xdonor_spot_0000064026,Wound,0.0,0.8,0.2
cosmx_bcc_xdonor_spot_0000064027,Wound,0.0769230769230769,0.6923076923076923,0.2307692307692307
cosmx_bcc_xdonor_spot_0000064028,Wound,0.0,0.5384615384615384,0.1538461538461538
cosmx_bcc_xdonor_spot_0000064029,Wound,0.0,0.8947368421052632,0.0526315789473684
cosmx_bcc_xdonor_spot_0000064030,Wound,0.0,0.9285714285714286,0.0714285714285714
cosmx_bcc_xdonor_spot_0000064031,Wound,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000064032,Wound,0.2142857142857142,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000064033,Wound,0.25,0.0,0.1666666666666666
cosmx_bcc_xdonor_spot_0000064034,Wound,0.0,0.2857142857142857,0.2857142857142857
cosmx_bcc_xdonor_spot_0000064035,Wound,0.0,0.75,0.25
cosmx_bcc_xdonor_spot_0000064036,Wound,0.1428571428571428,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000064038,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064039,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064040,Wound,0.3333333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000064041,Wound,0.625,0.0,0.0625
cosmx_bcc_xdonor_spot_0000064042,Wound,0.8,0.0,0.0
cosmx_bcc_xdonor_spot_0000064043,Wound,0.6,0.2,0.0
cosmx_bcc_xdonor_spot_0000064044,Wound,0.5,0.125,0.125
cosmx_bcc_xdonor_spot_0000064108,Wound,0.125,0.0,0.0
cosmx_bcc_xdonor_spot_0000064109,Wound,0.4193548387096774,0.064516129032258,0.0
cosmx_bcc_xdonor_spot_0000064110,Wound,0.5555555555555556,0.0,0.0
cosmx_bcc_xdonor_spot_0000064114,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064115,Wound,0.0,0.0,0.5
cosmx_bcc_xdonor_spot_0000064116,Wound,0.0,0.0714285714285714,0.4285714285714285
cosmx_bcc_xdonor_spot_0000064117,Wound,0.0714285714285714,0.0714285714285714,0.2142857142857142
cosmx_bcc_xdonor_spot_0000064118,Wound,0.0,0.1818181818181818,0.0909090909090909
cosmx_bcc_xdonor_spot_0000064119,Wound,0.0,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000064120,Wound,0.0,0.0,0.125
cosmx_bcc_xdonor_spot_0000064121,Wound,0.0,0.1666666666666666,0.25
cosmx_bcc_xdonor_spot_0000064122,Wound,0.0,0.3076923076923077,0.2307692307692307
cosmx_bcc_xdonor_spot_0000064123,Wound,0.0,0.2666666666666666,0.1333333333333333
cosmx_bcc_xdonor_spot_0000064124,Wound,0.0833333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000064125,Wound,0.1111111111111111,0.0,0.1111111111111111
cosmx_bcc_xdonor_spot_0000064126,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064307,Wound,0.1666666666666666,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000064308,Wound,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000064309,Wound,0.9285714285714286,0.0,0.0714285714285714
cosmx_bcc_xdonor_spot_0000064310,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064311,Wound,0.6,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000064312,Wound,0.8888888888888888,0.1111111111111111,0.0
cosmx_bcc_xdonor_spot_0000064313,Wound,0.9444444444444444,0.0555555555555555,0.0
cosmx_bcc_xdonor_spot_0000064314,Wound,0.0454545454545454,0.6363636363636364,0.0454545454545454
cosmx_bcc_xdonor_spot_0000064315,Wound,0.8095238095238095,0.1904761904761904,0.0
cosmx_bcc_xdonor_spot_0000064316,Wound,0.9583333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000064317,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064318,Wound,0.9166666666666666,0.0,0.0416666666666666
cosmx_bcc_xdonor_spot_0000064319,Wound,0.9666666666666668,0.0,0.0333333333333333
cosmx_bcc_xdonor_spot_0000064320,Wound,0.0,0.7142857142857143,0.2142857142857142
cosmx_bcc_xdonor_spot_0000064321,Wound,0.0,0.6666666666666666,0.2222222222222222
cosmx_bcc_xdonor_spot_0000064322,Wound,0.0,0.4705882352941176,0.4117647058823529
cosmx_bcc_xdonor_spot_0000064323,Wound,0.0714285714285714,0.2857142857142857,0.1428571428571428
cosmx_bcc_xdonor_spot_0000064324,Wound,0.0,0.0,0.6428571428571429
cosmx_bcc_xdonor_spot_0000064325,Wound,0.0,0.8,0.2
cosmx_bcc_xdonor_spot_0000064326,Wound,0.2352941176470588,0.1764705882352941,0.1764705882352941
cosmx_bcc_xdonor_spot_0000064327,Wound,0.1,0.0,0.0
cosmx_bcc_xdonor_spot_0000064328,Wound,0.0,0.6666666666666666,0.1111111111111111
cosmx_bcc_xdonor_spot_0000064329,Wound,0.0,0.7777777777777778,0.2222222222222222
cosmx_bcc_xdonor_spot_0000064330,Wound,0.0,0.5,0.1875
cosmx_bcc_xdonor_spot_0000064331,Wound,0.0833333333333333,0.5833333333333334,0.25
cosmx_bcc_xdonor_spot_0000064332,Wound,0.0666666666666666,0.4,0.4666666666666667
cosmx_bcc_xdonor_spot_0000064333,Wound,0.0,0.4210526315789473,0.4736842105263157
cosmx_bcc_xdonor_spot_0000064334,Wound,0.0,0.1428571428571428,0.0714285714285714
cosmx_bcc_xdonor_spot_0000064335,Wound,0.0769230769230769,0.2307692307692307,0.0
cosmx_bcc_xdonor_spot_0000064336,Wound,0.3333333333333333,0.0,0.1111111111111111
cosmx_bcc_xdonor_spot_0000064337,Wound,0.1875,0.0,0.0
cosmx_bcc_xdonor_spot_0000064338,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064339,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064340,Wound,0.0,0.0,0.125
cosmx_bcc_xdonor_spot_0000064341,Wound,0.1666666666666666,0.0,0.1666666666666666
cosmx_bcc_xdonor_spot_0000064342,Wound,0.1818181818181818,0.0,0.0
cosmx_bcc_xdonor_spot_0000064343,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064344,Wound,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000064407,Wound,0.375,0.0,0.0
cosmx_bcc_xdonor_spot_0000064408,Wound,0.3636363636363636,0.0,0.0
cosmx_bcc_xdonor_spot_0000064409,Wound,0.7142857142857143,0.0,0.1428571428571428
cosmx_bcc_xdonor_spot_0000064411,Wound,0.0,0.0,0.125
cosmx_bcc_xdonor_spot_0000064412,Wound,0.0,0.3043478260869565,0.217391304347826
cosmx_bcc_xdonor_spot_0000064413,Wound,0.0,0.48,0.52
cosmx_bcc_xdonor_spot_0000064414,Wound,0.0,0.3181818181818182,0.4090909090909091
cosmx_bcc_xdonor_spot_0000064415,Wound,0.0,0.1764705882352941,0.4705882352941176
cosmx_bcc_xdonor_spot_0000064416,Wound,0.0,0.28,0.68
cosmx_bcc_xdonor_spot_0000064417,Wound,0.0,0.2631578947368421,0.6842105263157895
cosmx_bcc_xdonor_spot_0000064418,Wound,0.0,0.3684210526315789,0.4210526315789473
cosmx_bcc_xdonor_spot_0000064419,Wound,0.0384615384615384,0.1153846153846153,0.6923076923076923
cosmx_bcc_xdonor_spot_0000064420,Wound,0.0,0.0454545454545454,0.7272727272727273
cosmx_bcc_xdonor_spot_0000064421,Wound,0.0,0.1538461538461538,0.3846153846153846
cosmx_bcc_xdonor_spot_0000064422,Wound,0.0416666666666666,0.2916666666666667,0.4583333333333333
cosmx_bcc_xdonor_spot_0000064423,Wound,0.125,0.0,0.0
cosmx_bcc_xdonor_spot_0000064424,Wound,0.25,0.0,0.0
cosmx_bcc_xdonor_spot_0000064425,Wound,0.4761904761904761,0.1428571428571428,0.0476190476190476
cosmx_bcc_xdonor_spot_0000064426,Wound,0.4285714285714285,0.2142857142857142,0.0714285714285714
cosmx_bcc_xdonor_spot_0000064427,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064428,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064429,Wound,0.125,0.0,0.0
cosmx_bcc_xdonor_spot_0000064430,Wound,0.4,0.0,0.0
cosmx_bcc_xdonor_spot_0000064605,Wound,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000064606,Wound,0.0,0.2222222222222222,0.1111111111111111
cosmx_bcc_xdonor_spot_0000064607,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064608,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064609,Wound,0.935483870967742,0.0,0.064516129032258
cosmx_bcc_xdonor_spot_0000064610,Wound,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000064611,Wound,0.7777777777777778,0.0,0.1111111111111111
cosmx_bcc_xdonor_spot_0000064612,Wound,0.7894736842105263,0.2105263157894736,0.0
cosmx_bcc_xdonor_spot_0000064613,Wound,0.7916666666666666,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000064614,Wound,0.9393939393939394,0.0,0.0303030303030303
cosmx_bcc_xdonor_spot_0000064615,Wound,0.68,0.2,0.08
cosmx_bcc_xdonor_spot_0000064616,Wound,0.1764705882352941,0.7647058823529411,0.0588235294117647
cosmx_bcc_xdonor_spot_0000064617,Wound,0.0714285714285714,0.7857142857142857,0.0
cosmx_bcc_xdonor_spot_0000064618,Wound,0.1428571428571428,0.4761904761904761,0.1428571428571428
cosmx_bcc_xdonor_spot_0000064619,Wound,0.0,0.4210526315789473,0.2105263157894736
cosmx_bcc_xdonor_spot_0000064620,Wound,0.0,0.4666666666666667,0.0666666666666666
cosmx_bcc_xdonor_spot_0000064621,Wound,0.0,0.6666666666666666,0.2
cosmx_bcc_xdonor_spot_0000064622,Wound,0.0,0.7857142857142857,0.0714285714285714
cosmx_bcc_xdonor_spot_0000064623,Wound,0.0,0.3809523809523809,0.3809523809523809
cosmx_bcc_xdonor_spot_0000064624,Wound,0.0,0.4,0.3
cosmx_bcc_xdonor_spot_0000064625,Wound,0.1428571428571428,0.1904761904761904,0.238095238095238
cosmx_bcc_xdonor_spot_0000064626,Wound,0.0,0.6086956521739131,0.1739130434782608
cosmx_bcc_xdonor_spot_0000064627,Wound,0.0,0.6666666666666666,0.3333333333333333
cosmx_bcc_xdonor_spot_0000064628,Wound,0.0,0.5294117647058824,0.1764705882352941
cosmx_bcc_xdonor_spot_0000064629,Wound,0.0,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000064630,Wound,0.0,0.4615384615384615,0.1538461538461538
cosmx_bcc_xdonor_spot_0000064631,Wound,0.0,0.6,0.4
cosmx_bcc_xdonor_spot_0000064632,Wound,0.0666666666666666,0.4,0.4666666666666667
cosmx_bcc_xdonor_spot_0000064633,Wound,0.0769230769230769,0.0769230769230769,0.0
cosmx_bcc_xdonor_spot_0000064634,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064635,Wound,0.1333333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000064636,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064637,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064638,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064639,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064640,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064641,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064642,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064706,Wound,0.3636363636363636,0.0,0.0909090909090909
cosmx_bcc_xdonor_spot_0000064707,Wound,0.4285714285714285,0.0476190476190476,0.0476190476190476
cosmx_bcc_xdonor_spot_0000064708,Wound,0.1428571428571428,0.0,0.0
cosmx_bcc_xdonor_spot_0000064709,Wound,0.0769230769230769,0.3076923076923077,0.0769230769230769
cosmx_bcc_xdonor_spot_0000064710,Wound,0.0714285714285714,0.2142857142857142,0.2857142857142857
cosmx_bcc_xdonor_spot_0000064711,Wound,0.0,0.0952380952380952,0.7619047619047619
cosmx_bcc_xdonor_spot_0000064712,Wound,0.0,0.2727272727272727,0.6818181818181818
cosmx_bcc_xdonor_spot_0000064713,Wound,0.0,0.46875,0.53125
cosmx_bcc_xdonor_spot_0000064714,Wound,0.0,0.1111111111111111,0.7407407407407407
cosmx_bcc_xdonor_spot_0000064715,Wound,0.0,0.2,0.44
cosmx_bcc_xdonor_spot_0000064716,Wound,0.0,0.217391304347826,0.5217391304347826
cosmx_bcc_xdonor_spot_0000064717,Wound,0.0,0.1666666666666666,0.5833333333333334
cosmx_bcc_xdonor_spot_0000064718,Wound,0.0,0.3703703703703703,0.5185185185185185
cosmx_bcc_xdonor_spot_0000064719,Wound,0.0,0.1,0.5
cosmx_bcc_xdonor_spot_0000064720,Wound,0.0,0.0,0.75
cosmx_bcc_xdonor_spot_0000064721,Wound,0.1,0.2,0.5
cosmx_bcc_xdonor_spot_0000064722,Wound,0.5454545454545454,0.0,0.0
cosmx_bcc_xdonor_spot_0000064723,Wound,0.7307692307692307,0.0,0.0769230769230769
cosmx_bcc_xdonor_spot_0000064724,Wound,0.84,0.0,0.0
cosmx_bcc_xdonor_spot_0000064725,Wound,0.9230769230769232,0.0,0.0
cosmx_bcc_xdonor_spot_0000064726,Wound,0.48,0.36,0.12
cosmx_bcc_xdonor_spot_0000064727,Wound,0.8333333333333334,0.0416666666666666,0.0
cosmx_bcc_xdonor_spot_0000064728,Wound,0.6,0.0,0.1
cosmx_bcc_xdonor_spot_0000064729,Wound,0.1875,0.25,0.1875
cosmx_bcc_xdonor_spot_0000064730,Wound,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000064904,Wound,0.1333333333333333,0.4666666666666667,0.0
cosmx_bcc_xdonor_spot_0000064905,Wound,0.0,0.6153846153846154,0.1538461538461538
cosmx_bcc_xdonor_spot_0000064906,Wound,0.5625,0.1875,0.0
cosmx_bcc_xdonor_spot_0000064907,Wound,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000064908,Wound,0.375,0.5,0.0
cosmx_bcc_xdonor_spot_0000064911,Wound,0.9444444444444444,0.0,0.0
cosmx_bcc_xdonor_spot_0000064912,Wound,0.7857142857142857,0.2142857142857142,0.0
cosmx_bcc_xdonor_spot_0000064913,Wound,0.9047619047619048,0.0476190476190476,0.0
cosmx_bcc_xdonor_spot_0000064914,Wound,0.0666666666666666,0.7333333333333333,0.1333333333333333
cosmx_bcc_xdonor_spot_0000064915,Wound,0.4375,0.5625,0.0
cosmx_bcc_xdonor_spot_0000064916,Wound,0.8421052631578947,0.1052631578947368,0.0526315789473684
cosmx_bcc_xdonor_spot_0000064917,Wound,0.0,0.7647058823529411,0.1764705882352941
cosmx_bcc_xdonor_spot_0000064918,Wound,0.0,0.9230769230769232,0.0769230769230769
cosmx_bcc_xdonor_spot_0000064919,Wound,0.72,0.2,0.04
cosmx_bcc_xdonor_spot_0000064920,Wound,0.0588235294117647,0.5882352941176471,0.2352941176470588
cosmx_bcc_xdonor_spot_0000064921,Wound,0.0,0.5714285714285714,0.2857142857142857
cosmx_bcc_xdonor_spot_0000064922,Wound,0.2,0.2,0.2
cosmx_bcc_xdonor_spot_0000064923,Wound,0.0833333333333333,0.5,0.1666666666666666
cosmx_bcc_xdonor_spot_0000064924,Wound,0.1304347826086956,0.2608695652173913,0.217391304347826
cosmx_bcc_xdonor_spot_0000064925,Wound,0.05,0.55,0.05
cosmx_bcc_xdonor_spot_0000064926,Wound,0.0,0.6470588235294118,0.0588235294117647
cosmx_bcc_xdonor_spot_0000064927,Wound,0.0,0.4,0.4
cosmx_bcc_xdonor_spot_0000064928,Wound,0.0555555555555555,0.5,0.4444444444444444
cosmx_bcc_xdonor_spot_0000064929,Wound,0.04,0.6,0.24
cosmx_bcc_xdonor_spot_0000064930,Wound,0.0,0.7727272727272727,0.2272727272727272
cosmx_bcc_xdonor_spot_0000064931,Wound,0.0,0.75,0.0833333333333333
cosmx_bcc_xdonor_spot_0000064932,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064933,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064934,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064935,Wound,0.1428571428571428,0.1428571428571428,0.2857142857142857
cosmx_bcc_xdonor_spot_0000064936,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064937,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064938,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064939,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064940,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064941,Wound,0.2857142857142857,0.1428571428571428,0.1428571428571428
cosmx_bcc_xdonor_spot_0000064942,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000064943,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000065005,Wound,0.3684210526315789,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000065006,Wound,0.1538461538461538,0.0,0.0
cosmx_bcc_xdonor_spot_0000065007,Wound,0.0,0.1538461538461538,0.2307692307692307
cosmx_bcc_xdonor_spot_0000065008,Wound,0.0,0.4285714285714285,0.4761904761904761
cosmx_bcc_xdonor_spot_0000065009,Wound,0.0,0.4117647058823529,0.4705882352941176
cosmx_bcc_xdonor_spot_0000065010,Wound,0.0,0.4347826086956521,0.5652173913043478
cosmx_bcc_xdonor_spot_0000065011,Wound,0.0,0.6363636363636364,0.3636363636363636
cosmx_bcc_xdonor_spot_0000065012,Wound,0.0,0.4090909090909091,0.5454545454545454
cosmx_bcc_xdonor_spot_0000065013,Wound,0.0,0.1428571428571428,0.7142857142857143
cosmx_bcc_xdonor_spot_0000065014,Wound,0.0,0.5,0.45
cosmx_bcc_xdonor_spot_0000065015,Wound,0.037037037037037,0.2592592592592592,0.6666666666666666
cosmx_bcc_xdonor_spot_0000065016,Wound,0.5,0.1,0.4
cosmx_bcc_xdonor_spot_0000065017,Wound,0.68,0.04,0.24
cosmx_bcc_xdonor_spot_0000065018,Wound,0.0,0.24,0.48
cosmx_bcc_xdonor_spot_0000065019,Wound,0.0,0.0625,0.375
cosmx_bcc_xdonor_spot_0000065020,Wound,0.1666666666666666,0.2777777777777778,0.3888888888888889
cosmx_bcc_xdonor_spot_0000065021,Wound,0.7142857142857143,0.0714285714285714,0.0714285714285714
cosmx_bcc_xdonor_spot_0000065022,Wound,0.88,0.0,0.0
cosmx_bcc_xdonor_spot_0000065023,Wound,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000065024,Wound,0.782608695652174,0.0434782608695652,0.0869565217391304
cosmx_bcc_xdonor_spot_0000065025,Wound,0.88,0.08,0.0
cosmx_bcc_xdonor_spot_0000065026,Wound,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000065027,Wound,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000065028,Wound,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000065029,Wound,0.5,0.2,0.0
cosmx_bcc_xdonor_spot_0000065030,Wound,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000065202,Wound,0.1666666666666666,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000065203,Wound,0.2,0.8,0.0
cosmx_bcc_xdonor_spot_0000065204,Wound,0.0,1.0,0.0
cosmx_bcc_xdonor_spot_0000065205,Wound,0.0,0.5,0.0
cosmx_bcc_xdonor_spot_0000065206,Wound,0.0625,0.6875,0.0625
cosmx_bcc_xdonor_spot_0000065207,Wound,0.375,0.375,0.0
cosmx_bcc_xdonor_spot_0000065208,Wound,0.25,0.5,0.0
cosmx_bcc_xdonor_spot_0000065209,Wound,0.625,0.3125,0.0
cosmx_bcc_xdonor_spot_0000065210,Wound,1.0,0.0,0.0
