spot,x,y,tumor_hat
cosmx_bcc_spot_0000006006,-492080.28523424227,67791.72300010927,0.9941838553842738
cosmx_bcc_spot_0000006007,-492106.4591472858,68158.23578783304,0.9999980214187054
cosmx_bcc_spot_0000006008,-492106.32278364943,68505.80798034642,0.9551252086230263
cosmx_bcc_spot_0000006009,-492102.4391472858,68906.59343489185,0.7910207770493813
cosmx_bcc_spot_0000006010,-492094.853884128,69241.14290857606,0.6467240576562391
cosmx_bcc_spot_0000006011,-492082.62581395253,69623.4962920347,0.7612317483538137
cosmx_bcc_spot_0000006012,-492087.2162901429,69963.86772060615,0.9463007262789359
cosmx_bcc_spot_0000006013,-492072.0702583969,70335.35343489188,0.9691070045401514
cosmx_bcc_spot_0000006014,-492079.41152823815,70698.42486346331,0.999999999787785
cosmx_bcc_spot_0000006015,-492157.7924806194,70933.02010155853,0.9618781168936789
cosmx_bcc_spot_0000006408,-491727.3966472858,67063.10343489186,0.6551286227586061
cosmx_bcc_spot_0000006409,-491730.4003237564,67448.26519959776,0.9304802646760395
cosmx_bcc_spot_0000006410,-491723.0162901429,67776.26772060615,0.9952129119410483
cosmx_bcc_spot_0000006411,-491743.06259556167,68184.14653834014,0.906131729506931
cosmx_bcc_spot_0000006412,-491747.73334083415,68528.32117682735,0.9286282595916479
cosmx_bcc_spot_0000006413,-491715.9903972858,68877.88468489186,0.9215744715392895
cosmx_bcc_spot_0000006414,-491683.4591472858,69247.85343489185,0.9463068183957901
cosmx_bcc_spot_0000006415,-491726.0216472858,69604.63468489185,0.9959533285752884
cosmx_bcc_spot_0000006416,-491723.2591472858,69969.45343489188,0.9993873710334416
cosmx_bcc_spot_0000006417,-491730.84009966673,70335.18676822522,0.9986720731772559
cosmx_bcc_spot_0000006418,-491733.5179708152,70646.58872900951,0.991796004001806
cosmx_bcc_spot_0000006812,-491354.1660438375,67087.87067627118,0.6184547126537793
cosmx_bcc_spot_0000006813,-491416.61132119887,67433.44039141359,0.6350483089558966
cosmx_bcc_spot_0000006814,-491349.0026255467,67867.87517402228,0.7620030744379197
cosmx_bcc_spot_0000006815,-491356.9591472858,68158.2867682252,0.810516778480097
cosmx_bcc_spot_0000006816,-491345.44399577065,68536.41404095247,0.8961238279484779
cosmx_bcc_spot_0000006817,-491353.9297355211,68881.97108195069,0.9814812717613993
cosmx_bcc_spot_0000006818,-491380.7978569632,69248.51472521444,0.9049483411129295
cosmx_bcc_spot_0000006819,-491385.7773291042,69580.26252580092,0.5052453656939602
cosmx_bcc_spot_0000006820,-491467.62581395276,69989.68676822516,0.7922867323653149
cosmx_bcc_spot_0000006821,-491441.8682381949,70395.03525307366,0.9999999999986559
cosmx_bcc_spot_0000006822,-491413.7924806192,70637.35343489185,0.9987579077354762
cosmx_bcc_spot_0000006823,-491326.01470284135,71044.8256571141,0.9999999999999751
cosmx_bcc_spot_0000007216,-491036.6514549783,67069.50728104572,0.4068339869025433
cosmx_bcc_spot_0000007217,-491010.6734330002,67488.42486346327,2.0250185153658648e-05
cosmx_bcc_spot_0000007218,-490992.82871250325,67827.87517402228,0.770897804355182
cosmx_bcc_spot_0000007219,-491004.41860674525,68177.24532678376,0.8420313861198288
cosmx_bcc_spot_0000007220,-491016.3202583969,68523.04787933631,0.7970937791012144
cosmx_bcc_spot_0000007221,-491001.51087142376,68868.21550385738,0.7380566639750659
cosmx_bcc_spot_0000007222,-490998.37294038926,69269.5948142022,0.9387264773424371
cosmx_bcc_spot_0000007223,-490943.1330603293,69577.39691315273,0.9011970302223964
cosmx_bcc_spot_0000007227,-490998.22385316814,71040.35343489186,0.9999999999999818
cosmx_bcc_spot_0000007621,-490601.0543853811,67470.63914917756,0.667543959134814
cosmx_bcc_spot_0000007622,-490634.1813695081,67797.13121266963,0.4465207413045274
cosmx_bcc_spot_0000007623,-490657.7369250636,68153.68676822519,0.8885801247420041
cosmx_bcc_spot_0000007624,-490633.74862097006,68443.35343489183,0.3482983096786146
cosmx_bcc_spot_0000007625,-490618.9358914718,68911.63250465933,0.9999999956302135
cosmx_bcc_spot_0000007626,-490640.4726607993,69236.94802948646,0.9999975845957354
cosmx_bcc_spot_0000007627,-490632.4829568096,69600.6629587014,0.9999999999981649
cosmx_bcc_spot_0000007628,-490614.34150022693,69974.5004937154,0.9832732717639603
cosmx_bcc_spot_0000007629,-490614.1778972858,70321.35343489186,0.9999999999994714
cosmx_bcc_spot_0000007630,-490594.20914728596,70739.68676822516,0.9704547641058218
cosmx_bcc_spot_0000007631,-490634.181369508,71023.5756571141,0.9973845641865318
cosmx_bcc_spot_0000008024,-490258.55914728605,67012.55343489182,0.30448881783425924
cosmx_bcc_spot_0000008026,-490274.0179708153,67836.23578783302,0.5742197276441332
cosmx_bcc_spot_0000008027,-490291.567842938,68153.30995663097,0.6843196274073228
cosmx_bcc_spot_0000008028,-490298.87581395265,68462.85343489182,0.248267427677923
cosmx_bcc_spot_0000008029,-490295.91036679794,68895.5973373309,0.9999999999969954
cosmx_bcc_spot_0000008030,-490314.3530866797,69253.868586407,0.9807270786471731
cosmx_bcc_spot_0000008031,-490301.9268892213,69608.57924134347,0.9999786486796617
cosmx_bcc_spot_0000008032,-490295.0236634148,69954.74053166606,0.9999996717438676
cosmx_bcc_spot_0000008033,-490306.51087142376,70333.66377971946,0.9999999999999788
cosmx_bcc_spot_0000008034,-490298.6734330001,70661.53200632044,0.9999999999999819
cosmx_bcc_spot_0000008035,-490327.8258139526,71008.35343489183,0.999766767004914
cosmx_bcc_spot_0000008829,-489453.679091731,66028.2182909114,0.14727551515558837
cosmx_bcc_spot_0000008830,-489466.8369864678,66372.4288172272,0.5126816286303739
cosmx_bcc_spot_0000008831,-489460.4648060167,66677.7182909114,0.442135557406121
cosmx_bcc_spot_0000008832,-489437.929091731,67042.2182909114,0.9463343090004503
cosmx_bcc_spot_0000008835,-489468.40636445826,68217.49101818413,0.8380242180731641
cosmx_bcc_spot_0000008836,-489484.14967996633,68535.33593797023,0.9999988122609821
cosmx_bcc_spot_0000008837,-489466.8933774453,68866.36114805426,0.9999999999325251
cosmx_bcc_spot_0000008838,-489462.241591731,69293.7182909114,0.8958326341246075
cosmx_bcc_spot_0000009232,-489191.6076631596,65728.2182909114,0.2518481846709317
cosmx_bcc_spot_0000009233,-489171.8555623193,66043.2182909114,0.0028906694168054532
cosmx_bcc_spot_0000009234,-489194.83293788484,66374.52598321914,0.4999598050631042
cosmx_bcc_spot_0000009235,-489164.7843548888,66692.87618564832,0.7993730544378422
cosmx_bcc_spot_0000009236,-489155.0790917308,67100.39329091148,0.9873716742749428
cosmx_bcc_spot_0000009237,-489086.84575839766,67288.88495757808,0.971032351724264
cosmx_bcc_spot_0000009240,-489255.279091731,68637.4182909114,0.9986809053173872
cosmx_bcc_spot_0000009241,-489208.1115241634,68895.5426152358,0.9999999999459317
cosmx_bcc_spot_0000009242,-489199.3896180467,69242.13934354305,0.9999999782305794
cosmx_bcc_spot_0000009636,-488810.67909173097,65702.01829091141,0.11277939250348702
cosmx_bcc_spot_0000009637,-488811.21755326947,65979.75675244987,0.009902386919552615
cosmx_bcc_spot_0000009638,-488833.9013139532,66390.21829091142,0.15150174077912393
cosmx_bcc_spot_0000009639,-488848.14063019253,66703.14136783453,0.42496464468978523
cosmx_bcc_spot_0000009640,-488841.4290917308,67071.56829091147,0.8916766008746823
cosmx_bcc_spot_0000009641,-488894.0362345882,67327.28971948284,0.9997002613393071
cosmx_bcc_spot_0000009643,-488774.13742506434,68199.05162424478,0.7779319771176905
cosmx_bcc_spot_0000009644,-488807.25601480796,68515.75675244992,0.7953330012012145
cosmx_bcc_spot_0000009645,-488825.1076631596,68850.64686233997,0.781145919056653
cosmx_bcc_spot_0000009646,-488862.82194887387,69316.69448138762,0.9609630601205863
cosmx_bcc_spot_0000009702,-488488.3717121238,-56803.06108243111,0.096362139996444
cosmx_bcc_spot_0000009703,-488485.3565606086,-56449.22774909777,0.009691278558100879
cosmx_bcc_spot_0000009963,-488446.64638510277,37758.869263641376,1.6321732675455248e-15
cosmx_bcc_spot_0000009964,-488490.84050274984,38092.96632246491,1.0062511317578922e-09
cosmx_bcc_spot_0000009965,-488456.3571694165,38437.93298913158,0.00012716192433691111
cosmx_bcc_spot_0000009966,-488420.1280027498,38839.26632246491,5.4369773325717307e-14
cosmx_bcc_spot_0000009967,-488480.6547884642,39153.087751036335,0.00214752226900683
cosmx_bcc_spot_0000009968,-488483.5119313213,39535.51632246491,4.5455298317727385e-13
cosmx_bcc_spot_0000009969,-488446.77383608324,39920.849655798236,9.871421760676455e-05
cosmx_bcc_spot_0000009970,-488406.74050274986,40254.81632246491,2.1719636728922036e-05
cosmx_bcc_spot_0000009971,-488366.36907417845,40625.23060817919,1.9637796624238834e-15
cosmx_bcc_spot_0000009972,-488428.04050274985,40976.116322464906,0.00018466184186949135
cosmx_bcc_spot_0000009973,-488455.74050274986,41380.616322464906,0.014596361611650508
cosmx_bcc_spot_0000009974,-488443.051613861,41672.738544687134,8.189038123225163e-11
cosmx_bcc_spot_0000010040,-488450.5026211428,65670.98299679375,0.13218318233524046
cosmx_bcc_spot_0000010041,-488450.679091731,65980.33593797023,0.12672118186788
cosmx_bcc_spot_0000010042,-488430.159091731,66345.69829091144,0.4197674398064338
cosmx_bcc_spot_0000010043,-488410.9013139532,66690.9590316522,0.6490898584603428
cosmx_bcc_spot_0000010044,-488413.0475127836,67093.00776459563,0.040686542236051323
cosmx_bcc_spot_0000010046,-488409.4685654152,67840.53408038511,0.8331703137921942
cosmx_bcc_spot_0000010047,-488460.679091731,68158.81088350405,0.8905863022862908
cosmx_bcc_spot_0000010048,-488472.98678403854,68542.4234191166,0.8407532516172552
cosmx_bcc_spot_0000010049,-488460.741591731,68880.24954091146,0.9739112330496469
cosmx_bcc_spot_0000010050,-488416.56144467223,69144.86534973494,0.8739815337156288
cosmx_bcc_spot_0000010102,-487993.98989394197,-58151.261082431105,2.6680072270965342e-11
cosmx_bcc_spot_0000010103,-488103.0648939419,-57836.68608243111,0.16980475927968716
cosmx_bcc_spot_0000010104,-488081.83275108493,-57482.132511002535,0.28547497705422015
cosmx_bcc_spot_0000010105,-488066.48989394197,-57127.4610824311,0.1715142168185799
cosmx_bcc_spot_0000010106,-488049.18989394215,-56767.95581927321,5.5453012319297424e-12
cosmx_bcc_spot_0000010107,-488022.3148939419,-56402.93608243111,0.08032980633631313
cosmx_bcc_spot_0000010355,-487969.17038182664,33437.12362086384,0.8230185413310601
cosmx_bcc_spot_0000010356,-488029.5110411673,33785.5521922924,0.9298570900131271
cosmx_bcc_spot_0000010357,-488012.90847706475,34096.0521922924,0.9594163767872652
cosmx_bcc_spot_0000010358,-488004.2033488596,34444.70603844625,0.9404048020346497
cosmx_bcc_spot_0000010359,-487990.5543103981,34860.3646922924,0.9670482442197974
cosmx_bcc_spot_0000010360,-488009.82514373143,35237.38552562574,0.9831732187835118
cosmx_bcc_spot_0000010361,-488011.8668103981,35561.5521922924,0.9381873820745212
cosmx_bcc_spot_0000010362,-488011.9640326203,35933.94108118129,0.9595188639009714
cosmx_bcc_spot_0000010363,-487997.28726494353,36267.006737746946,0.9043743506691412
cosmx_bcc_spot_0000010364,-487988.6703818267,36638.76647800669,2.8276382856225363e-06
cosmx_bcc_spot_0000010365,-488026.241810398,37031.71885895907,0.050702415563556334
cosmx_bcc_spot_0000010366,-488022.27492579,37389.212880654486,0.007178394943329641
cosmx_bcc_spot_0000010367,-488126.84050274984,37681.91632246491,1.5483897240493127e-15
cosmx_bcc_spot_0000010368,-488115.2738360832,38130.51632246491,0.003001700168629508
cosmx_bcc_spot_0000010369,-488086.0238360832,38457.68298913158,2.9567938577719715e-14
cosmx_bcc_spot_0000010370,-488125.65478846413,38813.23060817919,3.573769638716621e-05
cosmx_bcc_spot_0000010371,-488092.6905027499,39141.51632246491,4.813540661087547e-12
cosmx_bcc_spot_0000010373,-488145.6905027499,39933.26632246491,0.005735090318422154
cosmx_bcc_spot_0000010374,-488183.03141184076,40281.60723155582,4.594915362902676e-14
cosmx_bcc_spot_0000010375,-488149.9405027499,40612.39132246491,2.7827421633588372e-14
cosmx_bcc_spot_0000010376,-488162.60716941656,40953.51632246491,0.00017158176822882273
cosmx_bcc_spot_0000010377,-488086.3950482044,41392.87995882855,0.022422510907756085
cosmx_bcc_spot_0000010378,-488097.94050274993,41631.01632246491,1.0099207959073095e-09
cosmx_bcc_spot_0000010444,-488096.779091731,65613.31829091141,0.08602775306688007
cosmx_bcc_spot_0000010445,-488092.599091731,66023.29829091145,0.41724312688043613
cosmx_bcc_spot_0000010446,-488087.0016723762,66334.25054897598,0.6893183782430281
cosmx_bcc_spot_0000010447,-488114.1290917308,66724.39329091148,0.7314008692259256
cosmx_bcc_spot_0000010448,-488137.25052030245,66992.83733853049,0.7592937041000197
cosmx_bcc_spot_0000010449,-488138.34575839766,67509.1071798003,0.17126316915939915
cosmx_bcc_spot_0000010450,-488101.2085034957,67802.45358502911,0.8104428467257809
cosmx_bcc_spot_0000010451,-488103.57564345514,68158.32173918732,0.7995782257064631
cosmx_bcc_spot_0000010452,-488102.70939476136,68532.24859394177,0.878885947224566
cosmx_bcc_spot_0000010453,-488096.979091731,68885.88495757812,0.8677081482693293
cosmx_bcc_spot_0000010454,-488128.2148060167,69254.8254337686,0.9794810740528549
cosmx_bcc_spot_0000010505,-487637.38989394193,-58602.8610824311,1.9998343095126177e-15
cosmx_bcc_spot_0000010506,-487742.1129708651,-58221.59954396957,0.15184475529423205
cosmx_bcc_spot_0000010507,-487748.6184653706,-57898.06108243111,0.224886226009435
cosmx_bcc_spot_0000010508,-487752.4676717199,-57480.22774909777,0.3151976986246263
cosmx_bcc_spot_0000010509,-487721.3262575785,-57156.83380970383,0.004989214763187359
cosmx_bcc_spot_0000010510,-487742.1898939421,-56779.47284713699,1.0305499757545804e-10
cosmx_bcc_spot_0000010511,-487755.9171666693,-56449.879264249284,0.1619566963449808
cosmx_bcc_spot_0000010512,-487789.47560822766,-56163.20393957396,0.3291596572129647
cosmx_bcc_spot_0000010759,-487737.1793103981,33425.9271922924,0.9552209819007346
cosmx_bcc_spot_0000010760,-487722.5418103981,33772.8021922924,0.9603472119589849
cosmx_bcc_spot_0000010761,-487744.79444197705,34105.60482387135,0.8916606807506189
cosmx_bcc_spot_0000010762,-487724.74181039806,34464.10774784796,0.7558464386670348
cosmx_bcc_spot_0000010763,-487737.9236285799,34831.82491956513,0.8899056546781178
cosmx_bcc_spot_0000010764,-487752.4218103981,35210.83219229241,0.9090724838044739
cosmx_bcc_spot_0000010765,-487762.6205982769,35562.40067714089,0.9721508857492374
cosmx_bcc_spot_0000010766,-487754.9353587852,35916.00380519563,0.9057968355025972
cosmx_bcc_spot_0000010767,-487757.77884743514,36268.32997007018,0.8559603758239799
cosmx_bcc_spot_0000010768,-487730.1168103981,36654.9896922924,1.745071612471956e-15
cosmx_bcc_spot_0000010769,-487717.3018103981,37023.312192292404,1.4328249544231145e-15
cosmx_bcc_spot_0000010770,-487728.3550565549,37356.616467637235,1.4610446162470671e-15
cosmx_bcc_spot_0000010771,-487767.12232093164,37725.97086791945,1.6870106081332808e-15
cosmx_bcc_spot_0000010772,-487751.3571694165,38128.76632246491,5.4416313883669004e-06
cosmx_bcc_spot_0000010773,-487732.8571694165,38453.93298913158,5.4418157677983666e-14
cosmx_bcc_spot_0000010774,-487768.9405027499,38792.31632246491,3.3014939790169136e-10
cosmx_bcc_spot_0000010775,-487757.7405027499,39163.716322464905,2.2428563420130276e-10
cosmx_bcc_spot_0000010776,-487697.77383608324,39590.01632246491,1.8667107637831625e-15
cosmx_bcc_spot_0000010781,-487752.3155027499,41379.76632246491,0.030293345086253635
cosmx_bcc_spot_0000010782,-487753.10716941656,41695.849655798236,0.050942568282911764
cosmx_bcc_spot_0000010848,-487693.4483225002,65626.06444475756,0.00015011049348752494
cosmx_bcc_spot_0000010849,-487734.239091731,66025.73829091145,0.5252769242778086
cosmx_bcc_spot_0000010850,-487749.2219488739,66338.3897194829,0.7673736278402472
cosmx_bcc_spot_0000010851,-487739.2156770966,66703.77926652123,0.9220788683867674
cosmx_bcc_spot_0000010854,-487744.2716843236,67816.51458720776,0.5328442496512814
cosmx_bcc_spot_0000010855,-487710.36874690343,68158.63208401491,0.7635363007327381
cosmx_bcc_spot_0000010856,-487739.6520647039,68510.6507233439,0.9598353979342765
cosmx_bcc_spot_0000010857,-487741.0427280946,68881.53647272963,0.9676074698576865
cosmx_bcc_spot_0000010858,-487749.9694143117,69266.47635542759,0.9720738315344293
cosmx_bcc_spot_0000010909,-487391.27322727535,-58583.47774909777,0.00483115157756269
cosmx_bcc_spot_0000010910,-487343.88220163435,-58213.52262089265,0.12948005152916367
cosmx_bcc_spot_0000010911,-487404.5232272754,-57895.12774909777,0.24911895447096108
cosmx_bcc_spot_0000010912,-487363.078782831,-57501.83886020889,0.03580765414265756
cosmx_bcc_spot_0000010913,-487394.6898939421,-57148.283304653334,0.01173930354538326
cosmx_bcc_spot_0000010914,-487364.371712124,-56795.10653697656,1.8111189387720385e-15
cosmx_bcc_spot_0000010915,-487355.6604821774,-56369.06108243111,0.5914890495425694
cosmx_bcc_spot_0000010916,-487267.88220163435,-56139.368774738796,0.7601097199132905
cosmx_bcc_spot_0000011163,-487375.7033488596,33394.43680767702,0.9450879587831786
cosmx_bcc_spot_0000011164,-487383.08796424425,33765.782961523175,0.9520643643569942
cosmx_bcc_spot_0000011165,-487369.97514373146,34132.9521922924,0.9332439242790674
cosmx_bcc_spot_0000011166,-487369.94769275107,34476.022780527695,0.9675080968088849
cosmx_bcc_spot_0000011167,-487365.53592804517,34845.5521922924,0.9713326299800787
cosmx_bcc_spot_0000011168,-487386.9918103981,35216.90933514955,0.9534349878366943
cosmx_bcc_spot_0000011169,-487350.25532391155,35558.525165265375,0.960795291793834
cosmx_bcc_spot_0000011170,-487361.85808946757,35941.50568066449,0.9679838078068974
cosmx_bcc_spot_0000011171,-487385.0208801652,36280.831262059844,0.934476405479994
cosmx_bcc_spot_0000011172,-487332.50651628047,36627.758074645346,0.39677321320090164
cosmx_bcc_spot_0000011173,-487374.1703818267,36999.3021922924,1.1157219600305951e-15
cosmx_bcc_spot_0000011174,-487373.34162359126,37384.4756394599,1.6071237264319637e-15
cosmx_bcc_spot_0000011175,-487415.3214551308,37724.94489389348,1.9976477252322813e-15
cosmx_bcc_spot_0000011176,-487343.84050274984,38075.21632246491,3.8744286958858076e-08
cosmx_bcc_spot_0000011177,-487372.5119313213,38383.65917960776,0.027877555235879856
cosmx_bcc_spot_0000011179,-487381.77383608324,39227.01632246491,3.1791762722995e-14
cosmx_bcc_spot_0000011180,-487346.10716941656,39596.51632246491,8.593638085820396e-13
cosmx_bcc_spot_0000011181,-487340.9405027499,39843.26632246491,8.49543993861412e-12
cosmx_bcc_spot_0000011184,-487364.27383608324,40999.01632246491,3.093989718711374e-09
