,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Normal.Kerat,Pericyte,PlasmaCell
cosmx_bcc_xdonor_spot_0000017068,0.5613194855958585,3.167033227118554e-08,0.24815133578823584,0.14965754171735834,4.881912069522944e-08,0.02632139278918963,0.009080494733579608,0.005469668886325041
cosmx_bcc_xdonor_spot_0000017073,0.7179356523451229,1.5571431437947693e-10,0.22439845947347203,1.7636996869719662e-15,1.7636996869719662e-15,1.7636996869719662e-15,0.057665888025683475,1.7636996869719662e-15
cosmx_bcc_xdonor_spot_0000017074,0.9033365382685674,0.03741057137951071,1.7581977813099817e-15,1.7581977813099817e-15,1.7581977813099817e-15,0.003312779510352996,0.055940110841561835,1.7581977813099817e-15
cosmx_bcc_xdonor_spot_0000017075,0.6674886361330785,0.1868670683265786,6.56575844224323e-13,0.05371114473204813,2.096832882349646e-15,2.096832882349646e-15,0.09160403403726071,0.00032911677037319163
cosmx_bcc_xdonor_spot_0000017076,0.9561646172662492,0.013860901264203787,1.941760010589589e-15,6.918849320514566e-10,0.023546469997833625,0.0018151596206287032,5.058230635997644e-05,0.004562268852837676
cosmx_bcc_xdonor_spot_0000017077,0.9896878370463171,0.00027361962543783,1.7846534940361422e-15,5.3034757022909834e-05,1.272008895157287e-06,0.000997628008581445,0.008986608553741851,1.7846534940361422e-15
cosmx_bcc_xdonor_spot_0000017078,0.976991561175477,8.655051238424606e-12,1.7161191222976506e-15,2.5011004615445363e-11,1.7161191222976506e-15,1.7161191222976506e-15,0.02187919723708522,0.0011292415537665131
cosmx_bcc_xdonor_spot_0000017079,0.9912612536228279,2.0803254524444037e-06,8.60227682208414e-15,4.222490461265449e-07,0.005964833051563422,0.0027714092942634923,1.4568362763347589e-09,1.80803978248519e-15
cosmx_bcc_xdonor_spot_0000017080,0.9395113923965729,0.025188482729103297,0.02402681924756045,0.00906981789760356,2.6602995910988208e-08,1.8423610637827573e-15,0.0022034611261571536,4.864253667626211e-15
cosmx_bcc_xdonor_spot_0000017081,0.7126697498263093,1.8281405922902208e-07,1.9460257791996495e-15,0.2807838365372079,0.006541108356104431,5.12246631300852e-06,1.9460257791996495e-15,1.9460257791996495e-15
cosmx_bcc_xdonor_spot_0000017082,0.9598102853027105,0.00011575891073838073,1.872028956412208e-15,1.872028956412208e-15,0.030610187214957656,1.872028956412208e-15,0.00946376857158576,1.872028956412208e-15
cosmx_bcc_xdonor_spot_0000017084,0.8989385566453391,0.03917921518543717,4.1805544675111853e-11,0.0427736509514326,0.0017110290913419659,0.003343527742803188,0.014054020341838237,2.20004614752128e-15
cosmx_bcc_xdonor_spot_0000017085,0.907142032506855,0.04091840117306581,0.0022196745119487014,0.038046383356268906,2.0564902356924455e-15,0.005003008990344925,0.0006047834145409547,0.006065716046973731
cosmx_bcc_xdonor_spot_0000017086,0.7843967236052475,0.12850806075007293,2.3126719054848085e-15,0.05470220557738694,2.3126719054848085e-15,0.029810694809571093,0.001573259945474252,0.0010090553122425415
cosmx_bcc_xdonor_spot_0000017256,0.8673231312712395,1.6929818592904232e-15,1.6929818592904232e-15,0.13061935969019167,1.6929818592904232e-15,1.6929818592904232e-15,1.6929818592904232e-15,0.0020575090385601693
cosmx_bcc_xdonor_spot_0000017257,0.6553610575149329,0.10639084443430931,0.01556098861236134,0.21683064804179586,0.0012959872819928305,2.5317251078881167e-15,1.1126493012334414e-14,0.004560474114594113
cosmx_bcc_xdonor_spot_0000017258,0.6280774630416762,0.18043668933294685,0.00218266071744497,0.1383923505484265,2.582705517897846e-15,2.582705517897846e-15,0.04987731100856961,0.0010335253509303303
cosmx_bcc_xdonor_spot_0000017259,0.3665396943065379,0.16682973472360024,0.06228183944534907,0.21712453412839555,0.12694859639867692,0.0008979514299898071,0.05937764956744794,2.5150618667944984e-15
cosmx_bcc_xdonor_spot_0000017260,0.497734866352792,0.12124804909575426,0.06556534163937049,0.26763983012303566,2.434969649044946e-15,0.044536709711743346,0.00012476068012001854,0.0031504423971817313
cosmx_bcc_xdonor_spot_0000017261,0.29488429468572763,0.1267611021179167,0.12419109046557003,0.40887135946136377,2.6727717223990186e-15,2.6727717223990186e-15,0.04015226392587502,0.005139889343541264
cosmx_bcc_xdonor_spot_0000017262,0.7161001728519448,0.23930529214988705,2.515357415861281e-15,0.02334740479250171,0.0002374124555281534,0.0024107950275718626,3.588915565499246e-05,0.01856303356690879
cosmx_bcc_xdonor_spot_0000017263,0.5176699142765412,0.3029361502375724,0.008314029466446929,0.15706283020667053,0.013922657377793702,2.4423625203721416e-15,9.44184349701984e-05,2.4423625203721416e-15
cosmx_bcc_xdonor_spot_0000017264,0.6375698425323532,0.09534014705856854,0.00017936861282995256,0.20106194209091072,0.014107753105826189,0.0004353680168688293,0.021723329833412502,0.029582248749230135
cosmx_bcc_xdonor_spot_0000017265,2.390534079511263e-15,0.13520789951858456,0.6241425295868087,0.1878397933433118,2.390534079511263e-15,0.0003864946149696617,0.05242328293631682,3.7524166082730945e-15
cosmx_bcc_xdonor_spot_0000017266,0.07122600970666454,0.36418144435623917,0.3617575492255575,0.08678987285785389,2.50773614142629e-15,2.50773614142629e-15,0.11604512385367718,2.50773614142629e-15
cosmx_bcc_xdonor_spot_0000017306,0.07892571594464307,0.5637781125596268,7.015659355680517e-12,0.1309058161849814,0.19377452331354744,2.7721735980824144e-15,2.4307544424932327e-08,0.03261580768263819
cosmx_bcc_xdonor_spot_0000017307,0.018174233340816463,0.11206556367613163,2.3894620371105197e-15,3.101586455520197e-06,0.8662256045808013,0.0035314968157877692,2.3894620371105197e-15,2.3894620371105197e-15
cosmx_bcc_xdonor_spot_0000017308,2.0599410053806285e-15,0.10197378554927759,2.0599410053806285e-15,0.01324741710860201,0.8847787973421101,2.0599410053806285e-15,2.0599410053806285e-15,2.0599410053806285e-15
cosmx_bcc_xdonor_spot_0000017309,0.6192690046322133,0.15552930568457615,0.07757676073567837,0.009705914715780087,0.1357152198741433,6.518369013738929e-13,0.002203794356954795,1.9932227624290293e-15
cosmx_bcc_xdonor_spot_0000017310,0.8002686314865292,0.04077491951838982,9.841385653774698e-15,0.009082458587586925,0.13358202807246214,0.0005142555002950106,0.012436316566768118,0.0033413902679593184
cosmx_bcc_xdonor_spot_0000017311,0.7652980301100765,0.028773570700531204,0.025688461580343498,0.03795773253985519,0.07723021416328435,1.9923555159317504e-15,0.06505199090590523,1.9923555159317504e-15
cosmx_bcc_xdonor_spot_0000017312,0.9416742981087712,1.638317779141668e-15,0.041277983080135146,5.352628099238166e-11,1.638317779141668e-15,1.638317779141668e-15,0.014886646077538876,0.00216107268002353
cosmx_bcc_xdonor_spot_0000017313,0.5878513313076136,0.1806484849890163,0.11832590023510088,0.017513318820702017,0.059504184206700096,1.8842497175218907e-15,0.03615678044086319,1.8842497175218907e-15
cosmx_bcc_xdonor_spot_0000017314,0.07810839485920573,0.5339509251115904,0.1772758620990843,0.003069769844297921,0.17786434251470792,2.0841670507724812e-15,0.029730705571109413,2.0841670507724812e-15
cosmx_bcc_xdonor_spot_0000017315,0.7478767396738086,0.0529271668463224,0.12661779844010798,0.05645539476136217,0.01387518938713454,6.121365173588745e-07,0.0022470987547449387,1.9578671151229902e-15
cosmx_bcc_xdonor_spot_0000017316,0.555551571169777,0.22913279127694483,0.007983548296844301,5.378883773489962e-11,2.2756406996188787e-15,2.2756406996188787e-15,0.20733208920263801,2.2756406996188787e-15
cosmx_bcc_xdonor_spot_0000017317,0.3956601956529063,0.18478691515316087,0.09838644308007335,0.10818514650218682,0.0754199097766423,0.03214422950913957,0.10541716032588853,2.215428258173624e-15
cosmx_bcc_xdonor_spot_0000017321,0.8637935094650865,1.5718072552843482e-06,0.052001430091048684,2.2658416568697713e-08,4.0414199546872987e-13,2.091229790950669e-15,0.08420346597778457,2.091229790950669e-15
cosmx_bcc_xdonor_spot_0000017322,0.91368915997984,0.0013769430405811672,2.0468394407553478e-15,0.02726264475490612,4.1345330372088015e-07,0.0071169306980450285,0.046988199817692505,0.003565708255629405
cosmx_bcc_xdonor_spot_0000017323,0.9813379733315305,0.006444238899966649,1.9752076244701596e-15,6.136974368695836e-06,4.1209808635372685e-06,1.9752076244701596e-15,0.012207529813264624,1.9752076244701596e-15
cosmx_bcc_xdonor_spot_0000017324,0.8540922284118508,0.06286069405576829,2.1299660573523088e-15,0.04416490758419121,0.016920046086364826,1.6786779002126162e-12,0.02196209913987842,2.4720265642535352e-08
cosmx_bcc_xdonor_spot_0000017325,0.9313347207507796,0.04426808486966483,1.934760417337102e-15,0.01546520440968434,1.2691414837715434e-12,1.934760417337102e-15,0.008675638085711012,0.0002563518828871202
cosmx_bcc_xdonor_spot_0000017326,0.8959403327148282,0.027621101350809887,2.035812177861742e-15,3.40142480307191e-06,0.07637207675231292,2.035812177861742e-15,6.308775723958849e-05,2.035812177861742e-15
cosmx_bcc_xdonor_spot_0000017327,0.9153897322424223,0.001984350235622821,4.539282505879314e-05,0.000902787158777205,2.1530166485175156e-15,1.5734755794705995e-10,0.07373386999942398,0.007943867381345239
cosmx_bcc_xdonor_spot_0000017328,0.850210899914258,0.06737089289898958,8.061782938788575e-07,0.07152162249161755,0.0015034482968844438,2.2969987352383167e-15,5.51289125325649e-06,0.009386817328700907
cosmx_bcc_xdonor_spot_0000017329,0.9274212774230557,0.0019467494187849126,2.297598630724171e-15,6.522688610955348e-09,0.0002591861545358931,2.297598630724171e-15,0.07037278048092777,2.297598630724171e-15
cosmx_bcc_xdonor_spot_0000017332,0.6549222839124927,0.18944704620700623,7.353894307375037e-06,0.07641911316888354,8.796723932543885e-09,0.019592698121908152,0.05961149589867521,2.691344750571544e-15
cosmx_bcc_xdonor_spot_0000017352,0.11625962598002847,0.07342615016555876,0.5798418446385757,0.14902740973862108,2.7100772415139453e-15,0.03368012192753449,0.009988119325193275,0.03777672822448558
cosmx_bcc_xdonor_spot_0000017353,0.04059512741638813,0.6239481562880825,0.15355653466080202,0.15780823563995583,2.6713693797396443e-15,2.6713693797396443e-15,0.024091945994763234,2.6713693797396443e-15
cosmx_bcc_xdonor_spot_0000017355,0.9906268647263501,2.2851784871661112e-07,1.7380363962664696e-15,1.7380363962664696e-15,4.3219153618415423e-08,1.7380363962664696e-15,0.00937286353664049,1.7380363962664696e-15
cosmx_bcc_xdonor_spot_0000017356,0.935569771222218,0.017131182589495194,0.04729904618827712,1.8941497498410207e-15,1.8941497498410207e-15,1.8941497498410207e-15,1.8941497498410207e-15,1.8941497498410207e-15
cosmx_bcc_xdonor_spot_0000017357,0.9938444703813821,1.2544526560332834e-08,1.7296216699715274e-15,1.1518854703372361e-07,1.7296216699715274e-15,1.7296216699715274e-15,0.006155401885537319,1.7296216699715274e-15
cosmx_bcc_xdonor_spot_0000017358,0.9628963788295258,8.559394269766665e-09,0.00953597746032181,0.00216866939128895,1.8818456889222618e-15,1.8818456889222618e-15,0.02347630513721828,0.001922660622247139
cosmx_bcc_xdonor_spot_0000017359,0.9999999998206642,1.9485924024996962e-15,1.7295222053854816e-10,6.367156925979787e-12,1.9485924024996962e-15,1.9485924024996962e-15,8.500039172383249e-15,1.9485924024996962e-15
cosmx_bcc_xdonor_spot_0000017360,0.9677213746959584,3.381327648828389e-13,0.00021047035622097268,5.234503503840709e-15,1.8290626881254836e-15,1.8290626881254836e-15,0.03206815494747163,1.8290626881254836e-15
cosmx_bcc_xdonor_spot_0000017361,0.9913849881514639,1.8028382268062527e-15,6.3368956941821046e-06,0.0010354064664398193,1.8028382268062527e-15,1.8028382268062527e-15,0.006206342990889756,0.0013669254955067738
cosmx_bcc_xdonor_spot_0000017362,0.9541235964165419,0.0025577352983607395,1.836461612653073e-15,5.637562375557158e-15,0.006336137261654727,7.251282667032315e-08,0.03698245851053795,7.049285793512405e-14
cosmx_bcc_xdonor_spot_0000017363,0.9715113797060213,4.7087882630247e-14,9.197979421659714e-14,0.010964641391178193,1.801657304834572e-15,0.0006016265748061132,0.01692235232785164,1.801657304834572e-15
cosmx_bcc_xdonor_spot_0000017364,0.9241780714693487,0.004999494775281812,1.9824972091535e-15,1.9824972091535e-15,1.9824972091535e-15,1.9824972091535e-15,0.042587610838756104,0.028234822916605215
cosmx_bcc_xdonor_spot_0000017365,0.7488647267325159,0.004028536031507309,0.06315541136517633,0.04055531034378251,3.6035958431609912e-09,0.0247823406957106,0.11643097250163445,0.002182698726077042
cosmx_bcc_xdonor_spot_0000017366,0.39288583471471167,0.11762386350152546,0.11411356064039814,0.23355702312776344,2.6657327509116403e-15,0.017332702769870836,0.11417546789690658,0.010311547348821172
cosmx_bcc_xdonor_spot_0000017370,0.29866125343171984,0.04920451952962972,0.6088248530120332,8.114115427258802e-11,1.5061720462891256e-12,0.012223131239803434,0.03108624270416433,2.1287003319177536e-15
cosmx_bcc_xdonor_spot_0000017371,0.728911975917588,0.0620534651016169,5.635388306458346e-10,0.0012198450497787608,2.217719603276642e-15,0.00039922687988614087,0.20741548648758681,2.217719603276642e-15
cosmx_bcc_xdonor_spot_0000017372,0.9951760174455223,0.002936108236150582,1.653893925731709e-15,1.653893925731709e-15,1.653893925731709e-15,1.653893925731709e-15,0.0018878743183184793,1.653893925731709e-15
cosmx_bcc_xdonor_spot_0000017373,0.9866250267603721,2.4569677207376813e-10,4.599849570346144e-10,6.250839478700438e-08,1.83409159738612e-15,1.83409159738612e-15,0.0011242483304713896,0.012250661695076062
cosmx_bcc_xdonor_spot_0000017374,1.7687336976731273e-15,3.7727362045271573e-13,0.8976352553557855,0.08338239546554932,0.0021831964430669656,1.7687336976731273e-15,0.016799152735215758,1.7687336976731273e-15
cosmx_bcc_xdonor_spot_0000017375,0.2902875496269122,1.948966786141695e-15,0.664766683667632,7.510834185259823e-12,1.948966786141695e-15,1.948966786141695e-15,0.044945766697936845,1.948966786141695e-15
cosmx_bcc_xdonor_spot_0000017376,0.8921578357124013,1.8180972145771084e-15,1.8180972145771084e-15,0.08887787702392941,1.8180972145771084e-15,1.8180972145771084e-15,0.01896342778161245,8.594820494370434e-07
cosmx_bcc_xdonor_spot_0000017377,0.9062413671342398,0.022279964782952334,2.024171833451473e-15,0.01695272880685355,2.024171833451473e-15,0.0032942505207480626,0.05123142573221046,2.6302299172502593e-07
cosmx_bcc_xdonor_spot_0000017378,0.844057117094038,0.07153327803028312,0.017269898256056744,0.04987802459157042,1.736450547590319e-05,0.017227899946106524,1.6417576467319107e-05,2.0207099686563885e-15
cosmx_bcc_xdonor_spot_0000017379,0.8617680700202173,4.273935262030948e-10,0.0006197432556642818,0.12205893902831831,1.7174996738835773e-15,2.130028426421406e-07,0.014199693529845157,0.0013533407357171942
cosmx_bcc_xdonor_spot_0000017380,0.9549162225913479,0.0042357760546362835,1.8645523857579978e-15,0.0017379117942203435,1.669029508507342e-13,0.016327711921761707,0.022782350411555727,2.722630918324477e-08
cosmx_bcc_xdonor_spot_0000017381,0.9124123391832807,0.04308748321067155,1.642077546219178e-11,0.04426463605491365,1.983149509089132e-15,8.520778469230763e-10,1.3948353245343194e-06,0.0002341458473090576
cosmx_bcc_xdonor_spot_0000017382,0.8734268971058357,5.075340392326964e-12,0.05676452224088688,0.05983101662519755,2.179390801194049e-15,2.179390801194049e-15,1.2192429725131129e-09,0.009977562803757091
cosmx_bcc_xdonor_spot_0000017383,0.7047794194301106,5.72505404664822e-15,1.9833624896568044e-15,0.2753187805823221,3.1561563695021394e-11,0.01014777519357276,1.9833624896568044e-15,0.009754024762423204
cosmx_bcc_xdonor_spot_0000017385,0.10129470189464979,2.223090258481825e-15,2.223090258481825e-15,0.3367562779426212,2.223090258481825e-15,0.5255260152148369,2.223090258481825e-15,0.03642300494788327
cosmx_bcc_xdonor_spot_0000017555,0.7016682424166063,2.1930315764190217e-15,2.1930315764190217e-15,0.2954267175832219,2.1930315764190217e-15,2.1930315764190217e-15,2.1930315764190217e-15,0.0029050400001606603
cosmx_bcc_xdonor_spot_0000017557,0.328382904464766,0.05936516487153428,0.2112894190086406,0.27934548354389216,2.482367675383295e-15,0.004440567699333336,0.054256582525573395,0.0629198778862577
cosmx_bcc_xdonor_spot_0000017558,0.44070937758604206,0.07209081115305369,0.02942584465511638,0.42605495799694787,2.44190172168329e-15,0.025481523223176216,5.830619620097181e-06,0.006231654766041211
cosmx_bcc_xdonor_spot_0000017559,0.7356983073465521,0.09315009540287417,2.720805698327093e-09,0.14396006266304873,1.997059821638457e-12,2.289784533158502e-15,0.02000870704480312,0.00718282481991678
cosmx_bcc_xdonor_spot_0000017560,0.30127293578198294,0.07197204057644079,0.3779467484473036,0.1875192434342642,2.6576235584850665e-15,2.6576235584850665e-15,0.0612890317600002,2.6576235584850665e-15
cosmx_bcc_xdonor_spot_0000017561,0.5403471229317476,0.20257601229681113,0.1480764627319187,0.034053292076943506,2.542317993112264e-15,0.003792544323283608,0.07115456563929026,2.542317993112264e-15
cosmx_bcc_xdonor_spot_0000017562,0.5450478215915685,0.08783250465803022,0.14331088728168,0.21139491322349493,2.4524425883017446e-15,0.012413872428762279,8.164590194415074e-10,2.4524425883017446e-15
cosmx_bcc_xdonor_spot_0000017563,0.7105645996860147,0.05704155818470527,0.05556535783008156,0.13837425958476654,2.348395815657314e-15,0.003343019497851801,0.029945321353058538,0.005165883863519296
cosmx_bcc_xdonor_spot_0000017564,2.67244238183168e-06,0.00017479363675109813,0.7090826704998117,0.09021481215256838,0.06769406342646547,0.026742377774599545,0.10608861006741954,2.4263025359112605e-15
cosmx_bcc_xdonor_spot_0000017565,0.11526485377992716,0.3317292846869307,0.1367989472681621,0.30835275013792135,2.8237103369716855e-15,2.8237103369716855e-15,0.07419386432546768,0.033660299801585275
cosmx_bcc_xdonor_spot_0000017605,7.417666933252275e-06,0.3849461809959691,0.032710090789523895,0.143833857100155,0.40733083994871105,0.019160048429026817,0.012011565069678364,2.372365800742388e-15
cosmx_bcc_xdonor_spot_0000017606,2.1279136925799783e-15,0.009350911031599496,2.1279136925799783e-15,0.02911760883488698,0.9615314801335028,2.1279136925799783e-15,2.1279136925799783e-15,2.1279136925799783e-15
